epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6583850979804993,0.6886777877807617,2.2395174503326416,0.6363636255264282,0.8333333134651184,0.5967126488685608
1,0.0,0.0,0.0,NA,NA,NA
2,0.6459627151489258,0.705977737903595,1.738275170326233,0.4545454680919647,0.4333333373069763,0.7051602602005005
3,0.0,0.0,0.0,NA,NA,NA
4,0.782608687877655,0.8546493649482727,0.5596492290496826,0.5454545617103577,0.5666666626930237,0.7612454891204834
5,0.0,0.0,0.0,NA,NA,NA
6,0.8074533939361572,0.8700957894325256,0.5291121602058411,0.6363636255264282,0.7666667103767395,0.6604564189910889
7,0.0,0.0,0.0,NA,NA,NA
8,0.7950310707092285,0.8930336833000183,0.46022918820381165,0.7272727489471436,0.8333333730697632,0.6365448832511902
9,0.0,0.0,0.0,NA,NA,NA
10,0.8136646151542664,0.8878592252731323,0.5043591260910034,0.6363636255264282,0.8666666746139526,0.579918622970581
11,0.0,0.0,0.0,NA,NA,NA
12,0.8198757767677307,0.9016836285591125,0.42629745602607727,0.3636363744735718,0.5666666626930237,0.6774067282676697
13,0.0,0.0,0.0,NA,NA,NA
14,0.8571428656578064,0.9254711866378784,0.37814095616340637,0.5454545617103577,0.7999999523162842,0.8091887831687927
15,0.0,0.0,0.0,NA,NA,NA
16,0.8322981595993042,0.915817141532898,0.38560670614242554,0.7272727489471436,0.8333333134651184,0.5595631003379822
17,0.0,0.0,0.0,NA,NA,NA
18,0.8819875717163086,0.9431572556495667,0.3220288157463074,0.6363636255264282,0.6333333253860474,0.7027018666267395
19,0.0,0.0,0.0,NA,NA,NA
