epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.574999988079071,0.6255664229393005,1.9220771789550781,0.75,0.75,0.5821660161018372
1,0.0,0.0,0.0,NA,NA,NA
2,0.637499988079071,0.6890138387680054,1.2431553602218628,0.6666666865348816,0.6944444179534912,0.6204059720039368
3,0.0,0.0,0.0,NA,NA,NA
4,0.6625000238418579,0.7019066214561462,1.1806915998458862,0.6666666865348816,0.7222222089767456,0.6152318120002747
5,0.0,0.0,0.0,NA,NA,NA
6,0.71875,0.8211439251899719,0.7161985039710999,0.5,0.6666666865348816,0.7258344292640686
7,0.0,0.0,0.0,NA,NA,NA
8,0.8125,0.872948944568634,0.6028334498405457,0.6666666865348816,0.8333333134651184,0.49792027473449707
9,0.0,0.0,0.0,NA,NA,NA
10,0.8062499761581421,0.8892795443534851,0.5361387133598328,0.75,0.805555522441864,0.514636218547821
11,0.0,0.0,0.0,NA,NA,NA
12,0.800000011920929,0.886154055595398,0.5071828365325928,0.8333333134651184,0.8194444179534912,0.5693933367729187
13,0.0,0.0,0.0,NA,NA,NA
14,0.824999988079071,0.8988122940063477,0.4465811848640442,0.5833333134651184,0.75,0.7368417382240295
15,0.0,0.0,0.0,NA,NA,NA
16,0.8374999761581421,0.9237380623817444,0.38487160205841064,0.5833333134651184,0.75,0.5889949202537537
17,0.0,0.0,0.0,NA,NA,NA
18,0.875,0.9343647360801697,0.36470746994018555,0.75,0.7222222089767456,0.8994272351264954
