epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.7267080545425415,0.7989348769187927,1.6646798849105835,0.6000000238418579,0.7599999904632568,0.642297089099884
1,0.7888198494911194,0.8163785338401794,1.1821529865264893,0.699999988079071,0.8800000548362732,0.45790666341781616
2,0.7329192757606506,0.8446280360221863,0.7736698985099792,0.6000000238418579,0.7600000500679016,0.5288015604019165
3,0.8757764101028442,0.9541526436805725,0.3302994668483734,0.800000011920929,0.8400000333786011,0.5028743743896484
4,0.9254658222198486,0.9828650951385498,0.17954501509666443,0.699999988079071,0.8400000333786011,0.40761128067970276
5,0.8633540272712708,0.9411855936050415,0.47140446305274963,0.6000000238418579,0.7599999904632568,0.5274176597595215
6,0.8633540272712708,0.9169497489929199,0.5104643702507019,0.699999988079071,0.7400000095367432,0.6018072366714478
7,0.9130434989929199,0.9578572511672974,0.2950494587421417,0.8999999761581421,0.8799999952316284,0.33019664883613586
8,0.9192546606063843,0.9742977023124695,0.2357800006866455,0.699999988079071,0.8400000333786011,0.4493189752101898
9,0.9378882050514221,0.9889625906944275,0.13344770669937134,0.699999988079071,0.8400000333786011,0.5089254379272461
10,0.9192546606063843,0.9690490961074829,0.2586260139942169,0.699999988079071,0.8600000143051147,0.7697350382804871
11,0.9068322777748108,0.9753783345222473,0.2179926335811615,0.4000000059604645,0.7199999690055847,1.5802829265594482
12,0.9627329111099243,0.9940567016601562,0.09824717044830322,0.800000011920929,0.9600000381469727,0.39602404832839966
13,0.9503105878829956,0.9898115992546082,0.14293541014194489,0.699999988079071,0.8799999952316284,0.7504003643989563
14,0.9130434989929199,0.9719049334526062,0.23954078555107117,0.699999988079071,0.8400000333786011,0.6157029867172241
15,0.9254658222198486,0.9675827026367188,0.2921448349952698,0.699999988079071,0.7599999904632568,1.4625787734985352
16,0.9503105878829956,0.9919729232788086,0.11748243868350983,0.699999988079071,0.8399999737739563,1.0455684661865234
17,0.9068322777748108,0.9565451741218567,0.37056219577789307,0.800000011920929,0.8399999737739563,1.2038285732269287
