epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5911949872970581,0.6243407130241394,1.4294061660766602,0.5897436141967773,0.6078238487243652,0.6797502040863037
1,0.0,0.0,0.0,NA,NA,NA
2,0.7169811129570007,0.7828498482704163,0.6840015053749084,0.5,0.5405161380767822,0.7144721150398254
3,0.0,0.0,0.0,NA,NA,NA
4,0.7693920135498047,0.8390383720397949,0.5314199328422546,0.6153846383094788,0.6376560926437378,0.7090564370155334
5,0.0,0.0,0.0,NA,NA,NA
6,0.7735849022865295,0.853094220161438,0.48566532135009766,0.5769230723381042,0.6376560926437378,0.9823290705680847
7,0.0,0.0,0.0,NA,NA,NA
8,0.7924528121948242,0.8777338266372681,0.44596874713897705,0.557692289352417,0.6256574988365173,1.0834921598434448
9,0.0,0.0,0.0,NA,NA,NA
10,0.8113207817077637,0.8954290151596069,0.41030171513557434,0.557692289352417,0.6205621957778931,1.0196365118026733
11,0.0,0.0,0.0,NA,NA,NA
12,0.8511530160903931,0.9307665228843689,0.3411043882369995,0.5512820482254028,0.6084812879562378,1.4862273931503296
13,0.0,0.0,0.0,NA,NA,NA
14,0.8385744094848633,0.9284635186195374,0.35476571321487427,0.6089743375778198,0.6116864681243896,1.3934578895568848
15,0.0,0.0,0.0,NA,NA,NA
16,0.8553459048271179,0.9285690188407898,0.35507291555404663,0.6025640964508057,0.6226167678833008,1.2066991329193115
