epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5318182110786438,0.5434768795967102,1.4749735593795776,0.5151515007019043,0.4166666567325592,0.7793275117874146
1,0.0,0.0,0.0,NA,NA,NA
2,0.6545454263687134,0.7188328504562378,0.7690152525901794,0.6060606241226196,0.7444444298744202,0.6219263076782227
3,0.0,0.0,0.0,NA,NA,NA
4,0.6863636374473572,0.7402247190475464,0.6874548196792603,0.6060606241226196,0.6111111640930176,0.6584566235542297
5,0.0,0.0,0.0,NA,NA,NA
6,0.7613636255264282,0.8128724694252014,0.5507239699363708,0.5757575631141663,0.6796296238899231,0.7000046968460083
7,0.0,0.0,0.0,NA,NA,NA
8,0.7749999761581421,0.8576630353927612,0.48611554503440857,0.5151515007019043,0.6462963223457336,1.4648338556289673
9,0.0,0.0,0.0,NA,NA,NA
10,0.7772727012634277,0.8666832447052002,0.46340543031692505,0.5151515007019043,0.6555556058883667,2.130185127258301
11,0.0,0.0,0.0,NA,NA,NA
12,0.8181818127632141,0.8794170022010803,0.4598988890647888,0.6060606241226196,0.7055555582046509,0.7811422348022461
13,0.0,0.0,0.0,NA,NA,NA
14,0.8090909123420715,0.8849614858627319,0.4616139531135559,0.6666666865348816,0.6777778267860413,0.981397807598114
15,0.0,0.0,0.0,NA,NA,NA
16,0.8386363387107849,0.9141840934753418,0.37742599844932556,0.5454545617103577,0.5611110925674438,4.036319255828857
17,0.0,0.0,0.0,NA,NA,NA
18,0.8568181991577148,0.9272902607917786,0.3526410460472107,0.5757575631141663,0.5907406806945801,2.8629353046417236
19,0.0,0.0,0.0,NA,NA,NA
