epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.44086021184921265,0.4257884919643402,2.471964120864868,0.53125,0.35686272382736206,0.956973671913147
1,0.0,0.0,0.0,NA,NA,NA
2,0.6236559152603149,0.6505102515220642,1.253283143043518,0.53125,0.7294117212295532,0.7533795833587646
3,0.0,0.0,0.0,NA,NA,NA
4,0.7634408473968506,0.8439239859580994,0.5904178619384766,0.71875,0.6882352828979492,0.6581582427024841
5,0.0,0.0,0.0,NA,NA,NA
6,0.7634408473968506,0.8678107857704163,0.5963660478591919,0.6875,0.7686274647712708,0.6165111660957336
7,0.0,0.0,0.0,NA,NA,NA
8,0.8064516186714172,0.9100185632705688,0.4426023066043854,0.59375,0.5764706134796143,0.6921502351760864
9,0.0,0.0,0.0,NA,NA,NA
10,0.9032257795333862,0.9559369683265686,0.2602737843990326,0.59375,0.6411764621734619,0.6954562664031982
11,0.0,0.0,0.0,NA,NA,NA
12,0.9139785170555115,0.9668367505073547,0.24573729932308197,0.6875,0.6941176056861877,0.6218462586402893
13,0.0,0.0,0.0,NA,NA,NA
14,0.9032257795333862,0.9842300415039062,0.15793806314468384,0.75,0.7313725352287292,0.5913823246955872
15,0.0,0.0,0.0,NA,NA,NA
16,0.9139785170555115,0.9870129823684692,0.18194440007209778,0.71875,0.7019607424736023,0.6015384793281555
