epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5272331237792969,0.5325056314468384,1.4858043193817139,0.4871794879436493,0.47526299953460693,0.7126327157020569
1,0.0,0.0,0.0,NA,NA,NA
2,0.6405228972434998,0.7053843140602112,0.6703886985778809,0.5192307829856873,0.5008218288421631,0.7749437689781189
3,0.0,0.0,0.0,NA,NA,NA
4,0.6993464231491089,0.7670376896858215,0.6189692616462708,0.4743589758872986,0.5156147480010986,0.7314153909683228
5,0.0,0.0,0.0,NA,NA,NA
6,0.7625272274017334,0.8369101881980896,0.5058953166007996,0.557692289352417,0.6170282363891602,0.764978289604187
7,0.0,0.0,0.0,NA,NA,NA
8,0.7755991220474243,0.8700152635574341,0.4577265977859497,0.5128205418586731,0.5788133144378662,0.8240346908569336
9,0.0,0.0,0.0,NA,NA,NA
10,0.812636137008667,0.8859018087387085,0.42867252230644226,0.5320512652397156,0.533284068107605,1.3377636671066284
11,0.0,0.0,0.0,NA,NA,NA
12,0.8453159332275391,0.9155060648918152,0.37304332852363586,0.557692289352417,0.5962361097335815,0.9789035320281982
13,0.0,0.0,0.0,NA,NA,NA
14,0.8474945425987244,0.9294140338897705,0.34566032886505127,0.48076921701431274,0.5661572217941284,1.656719446182251
15,0.0,0.0,0.0,NA,NA,NA
16,0.8409585952758789,0.9276731610298157,0.34429091215133667,0.5064102411270142,0.5496384501457214,1.7035794258117676
