epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.7191011309623718,0.7914102077484131,1.1686283349990845,0.5483871102333069,0.5895833969116211,0.6832981705665588
1,0.7528089880943298,0.8422544598579407,0.6216189861297607,0.5483871102333069,0.33124998211860657,0.8379127979278564
2,0.7910112142562866,0.8623674511909485,0.5629669427871704,0.6774193644523621,0.7854166626930237,0.5980479717254639
3,0.8089887499809265,0.9042736887931824,0.41141462326049805,0.5806451439857483,0.6645833253860474,0.9478791356086731
4,0.833707869052887,0.9173313975334167,0.4212317168712616,0.5483871102333069,0.8166667222976685,1.1677831411361694
5,0.833707869052887,0.9227973818778992,0.36626672744750977,0.5161290168762207,0.668749988079071,1.0700174570083618
6,0.8741573095321655,0.9426370859146118,0.31384700536727905,0.6451612710952759,0.8291666507720947,1.2439342737197876
7,0.8719100952148438,0.9528707265853882,0.2791586220264435,0.5806451439857483,0.8333333134651184,1.6961718797683716
8,0.8516854047775269,0.9512612819671631,0.3355729579925537,0.5161290168762207,0.6541666388511658,2.1260178089141846
9,0.8921348452568054,0.9499655961990356,0.3089202642440796,0.6451612710952759,0.643750011920929,0.9094477295875549
10,0.9191011190414429,0.9682667255401611,0.2230219841003418,0.5161290168762207,0.6958333253860474,1.168833613395691
11,0.9033707976341248,0.9704024791717529,0.22317056357860565,0.7419354915618896,0.8666667342185974,0.7992044687271118
12,0.898876428604126,0.9572435617446899,0.26793912053108215,0.5806451439857483,0.8145833611488342,0.7519630789756775
13,0.8966292142868042,0.9628512263298035,0.2814229726791382,0.5806451439857483,0.8125,0.9462456703186035
14,0.8876404762268066,0.948477566242218,0.36960482597351074,0.6774193644523621,0.8041667342185974,0.9593862891197205
15,0.901123583316803,0.9699165225028992,0.22996313869953156,0.5483871102333069,0.675000011920929,1.5182116031646729
16,0.9370786547660828,0.9832982420921326,0.16511669754981995,0.6451612710952759,0.7812499403953552,1.644911766052246
