epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5497737526893616,0.5793573260307312,1.335490345954895,0.5333333611488342,0.47777774930000305,0.7063059210777283
1,0.6651583909988403,0.7275168299674988,0.755621612071991,0.46666666865348816,0.6399999856948853,0.7557181715965271
2,0.6583710312843323,0.7100549340248108,0.7036941051483154,0.7333333492279053,0.8111110925674438,0.5713040828704834
3,0.6651583909988403,0.7428677082061768,0.6604775190353394,0.7333333492279053,0.8155555725097656,0.5510658621788025
4,0.7466063499450684,0.824254035949707,0.5315225720405579,0.6666666865348816,0.7200000286102295,0.5894925594329834
5,0.7760180830955505,0.8551197052001953,0.4780372977256775,0.5,0.6022222638130188,0.8043147325515747
6,0.7895927429199219,0.865336537361145,0.4747447669506073,0.5666666626930237,0.6844444274902344,1.0584478378295898
7,0.8122171759605408,0.8908427357673645,0.4192153215408325,0.5666666626930237,0.59333336353302,1.2503533363342285
8,0.814479649066925,0.9090117812156677,0.3854670524597168,0.6333333253860474,0.6888889074325562,1.0501972436904907
9,0.7986425161361694,0.8913858532905579,0.4364871680736542,0.6333333253860474,0.7066667079925537,0.7866106033325195
10,0.8733031749725342,0.94298255443573,0.3098858892917633,0.6000000238418579,0.7177777290344238,1.3175182342529297
11,0.8642534017562866,0.9374179840087891,0.3365109860897064,0.6000000238418579,0.6866666674613953,1.0251538753509521
12,0.918552041053772,0.973735511302948,0.20632930099964142,0.5333333611488342,0.5911111235618591,1.81417715549469
13,0.889140248298645,0.955945611000061,0.2777003347873688,0.46666666865348816,0.4511111080646515,3.2206454277038574
14,0.8733031749725342,0.944632351398468,0.31728988885879517,0.5666666626930237,0.6466667056083679,1.4757274389266968
15,0.877828061580658,0.9573699831962585,0.26734480261802673,0.6666666865348816,0.6399999856948853,1.7201659679412842
