epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.706250011920929,0.7067511081695557,1.8512026071548462,0.6666666865348816,0.7777777910232544,0.5908589363098145
1,0.78125,0.8559150099754333,0.6553805470466614,0.5,0.6111111044883728,0.6872901916503906
2,0.762499988079071,0.843569278717041,0.7181841135025024,0.6666666865348816,0.9166666865348816,0.5844064950942993
3,0.84375,0.918893575668335,0.3972843289375305,0.75,0.7777777910232544,0.5915651917457581
4,0.862500011920929,0.9463979601860046,0.3184812366962433,0.4166666567325592,0.555555522441864,1.0823413133621216
5,0.831250011920929,0.9181903600692749,0.4779319167137146,0.8333333134651184,0.9027777314186096,0.5284306406974792
6,0.9312499761581421,0.9836692810058594,0.16486428678035736,0.75,0.9444444179534912,0.49260470271110535
7,0.8999999761581421,0.9659321904182434,0.2680782377719879,0.75,0.9444444179534912,0.4871635437011719
8,0.956250011920929,0.9814815521240234,0.18394359946250916,0.75,0.6111111044883728,1.3840837478637695
9,0.9437500238418579,0.9776526689529419,0.20274963974952698,0.8333333134651184,0.9166666865348816,0.3815689980983734
10,0.90625,0.9681981205940247,0.281268835067749,0.75,0.9027777314186096,0.4149969518184662
11,0.9312499761581421,0.976715087890625,0.21181520819664001,0.6666666865348816,0.8888888359069824,1.9918404817581177
