epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6453835368156433,0.6891866326332092,0.834488570690155,0.5128205418586731,0.5475016236305237,0.7217525839805603
1,0.7014240026473999,0.7754188179969788,0.5884674787521362,0.6602563858032227,0.7112918496131897,0.63221675157547
2,0.7276067733764648,0.8078946471214294,0.5470496416091919,0.6410256624221802,0.7147434949874878,0.6866085529327393
3,0.7363343834877014,0.8227620124816895,0.5280489921569824,0.692307710647583,0.7320842146873474,0.6819979548454285
4,0.7684887647628784,0.8453127145767212,0.5044735670089722,0.6666666865348816,0.7817225456237793,0.6796665787696838
5,0.7671107053756714,0.8456659317016602,0.5059694051742554,0.6858974099159241,0.7799966335296631,0.653538703918457
6,0.7740009427070618,0.8534812927246094,0.5108259916305542,0.7243589758872986,0.7830374836921692,0.591521143913269
7,0.8024804592132568,0.8861041069030762,0.4377637803554535,0.7307692170143127,0.8229782581329346,0.7425301671028137
8,0.8254478573799133,0.9050585627555847,0.40445616841316223,0.7307692170143127,0.7693129777908325,0.8120307922363281
9,0.821313738822937,0.9102492332458496,0.39422670006752014,0.7115384340286255,0.7711209058761597,0.7940990328788757
10,0.8433624505996704,0.9223955273628235,0.36171892285346985,0.7692307829856873,0.8410584926605225,0.668269693851471
11,0.8576021790504456,0.9367744326591492,0.3241795599460602,0.7628205418586731,0.8167324662208557,0.6327329874038696
12,0.8663297891616821,0.9381077885627747,0.3271796405315399,0.75,0.8369494080543518,0.6593544483184814
13,0.880569577217102,0.9489946365356445,0.3024372160434723,0.7820512652397156,0.8424556255340576,0.8139909505844116
14,0.882407009601593,0.9526365995407104,0.28479212522506714,0.75,0.7953649163246155,1.2346163988113403
15,0.8966467380523682,0.958713948726654,0.2672450840473175,0.7564102411270142,0.8311144113540649,1.0062503814697266
16,0.9044556617736816,0.9666762948036194,0.23731110990047455,0.7692307829856873,0.8280736804008484,0.9856144785881042
17,0.9108865261077881,0.9682824015617371,0.2315291315317154,0.7179487347602844,0.7894477844238281,1.1810773611068726
18,0.9182360768318176,0.9730058312416077,0.21997596323490143,0.7692307829856873,0.875,1.0854886770248413
19,0.9232889413833618,0.972120463848114,0.2273506373167038,0.7820512652397156,0.8648093938827515,0.6061593294143677
