epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.510869562625885,0.5476981401443481,1.9945987462997437,0.4838709533214569,0.35624998807907104,0.8657435774803162
1,0.75,0.7982913255691528,1.054768443107605,0.5161290168762207,0.46666666865348816,0.7483848333358765
2,0.739130437374115,0.8372092843055725,0.783163845539093,0.5161290168762207,0.5895833373069763,0.7826584577560425
3,0.760869562625885,0.8801613450050354,0.5840980410575867,0.4838709533214569,0.5249999761581421,0.6880637407302856
4,0.79347825050354,0.8773137927055359,0.5538936853408813,0.4838709533214569,0.5291666984558105,0.7101761102676392
5,0.8478260636329651,0.913383960723877,0.4715220034122467,0.5806451439857483,0.5708333253860474,0.747933566570282
6,0.967391312122345,0.9938300251960754,0.1258486658334732,0.5161290168762207,0.45000001788139343,0.7676414847373962
7,0.95652174949646,0.9945420622825623,0.09888339042663574,0.4193548262119293,0.4895833134651184,0.7528104186058044
8,0.95652174949646,0.9943045973777771,0.0968969389796257,0.4193548262119293,0.37708333134651184,0.9142680168151855
9,0.9130434989929199,0.9741338491439819,0.23572827875614166,0.6129032373428345,0.6604166626930237,0.767130434513092
10,0.9130434989929199,0.9855244755744934,0.19888898730278015,0.5483871102333069,0.5708333253860474,0.7888701558113098
11,0.9130434989929199,0.9625059366226196,0.2977719008922577,0.4516128897666931,0.45625001192092896,1.0392125844955444
12,0.9239130616188049,0.9772188067436218,0.22596751153469086,0.5161290168762207,0.5979166626930237,1.32292640209198
13,0.8695651888847351,0.948030412197113,0.33406174182891846,0.5483871102333069,0.47083333134651184,0.9678863883018494
14,0.9239130616188049,0.9824395775794983,0.22345340251922607,0.5161290168762207,0.6645832657814026,1.2335150241851807
15,0.8695651888847351,0.9406738877296448,0.43771445751190186,0.4193548262119293,0.3583333194255829,1.552894115447998
16,0.95652174949646,0.9757950901985168,0.18821926414966583,0.4193548262119293,0.46666666865348816,1.6026465892791748
17,0.95652174949646,0.9848126173019409,0.10655958950519562,0.3870967626571655,0.4375,2.067671775817871
18,0.945652186870575,0.9943047165870667,0.10278420895338058,0.4193548262119293,0.5312499403953552,2.1234686374664307
19,0.989130437374115,0.9990508556365967,0.03679553419351578,0.4516128897666931,0.5020833015441895,2.7823073863983154
