epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5527950525283813,0.599567711353302,1.8314201831817627,0.699999988079071,0.7599999904632568,0.6061608195304871
1,0.6211180090904236,0.6721210479736328,1.4504600763320923,0.6000000238418579,0.800000011920929,0.603022575378418
2,0.8012422323226929,0.8369096517562866,0.658856213092804,0.699999988079071,0.8799999952316284,0.5114126205444336
3,0.782608687877655,0.8360604643821716,0.5683897733688354,0.6000000238418579,0.5600000023841858,0.678790807723999
4,0.7577639818191528,0.8486416339874268,0.5790124535560608,0.5,0.6000000238418579,0.8133872151374817
5,0.7701863646507263,0.8512659072875977,0.6470985412597656,0.6000000238418579,0.800000011920929,0.5270794034004211
6,0.782608687877655,0.8966502547264099,0.46757999062538147,0.6000000238418579,0.7200000286102295,0.5033392310142517
7,0.8447204828262329,0.916563868522644,0.38631922006607056,0.699999988079071,0.7200000286102295,0.659742534160614
8,0.8633540272712708,0.9374807476997375,0.3290491998195648,0.6000000238418579,0.8200000524520874,0.6992904543876648
9,0.8571428656578064,0.9355512261390686,0.3396889865398407,0.6000000238418579,0.6800000071525574,0.7172738909721375
10,0.8633540272712708,0.9446589350700378,0.3280404508113861,0.800000011920929,0.8400000333786011,0.5124025344848633
11,0.888198733329773,0.9524543881416321,0.2953636944293976,0.800000011920929,0.9200000166893005,0.33089613914489746
12,0.8633540272712708,0.9385611414909363,0.3736719489097595,0.699999988079071,0.8799999952316284,0.4134807586669922
13,0.8757764101028442,0.9495214223861694,0.33244451880455017,0.5,0.6000000238418579,1.596473217010498
14,0.8695651888847351,0.9369403719902039,0.34834837913513184,0.699999988079071,0.8800000548362732,0.7848197221755981
15,0.9068322777748108,0.9669650793075562,0.22835519909858704,0.6000000238418579,0.7199999690055847,1.0992921590805054
16,0.8757764101028442,0.9570083022117615,0.2755495607852936,0.6000000238418579,0.8400000333786011,0.48690587282180786
