epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6352779269218445,0.6712692379951477,0.8366423845291138,0.5897436141967773,0.6863905191421509,0.6910949349403381
1,0.702342689037323,0.7663893699645996,0.5926093459129333,0.6410256624221802,0.740713357925415,0.812250554561615
2,0.7101516127586365,0.7850975394248962,0.5702680349349976,0.7051281929016113,0.7640532851219177,0.628212034702301
3,0.7505741715431213,0.8154734969139099,0.5470651984214783,0.6217948794364929,0.7666831016540527,1.1089333295822144
4,0.7473587393760681,0.8243638277053833,0.5400367379188538,0.7115384340286255,0.7139217853546143,0.7635692954063416
5,0.7689480781555176,0.8501654863357544,0.4955393075942993,0.692307710647583,0.783777117729187,0.662555992603302
6,0.7951309084892273,0.8806867003440857,0.4404672086238861,0.7115384340286255,0.7758875489234924,0.7453679442405701
7,0.8084520101547241,0.8865155577659607,0.44007784128189087,0.6794871687889099,0.7830374836921692,0.6209006905555725
8,0.8176389336585999,0.8966927528381348,0.4205957055091858,0.7243589758872986,0.7942965030670166,0.681060791015625
9,0.8461185097694397,0.9228547811508179,0.36319997906684875,0.7884615659713745,0.8340730667114258,0.7048156261444092
10,0.8534680604934692,0.9273597598075867,0.3521941602230072,0.692307710647583,0.7608481049537659,0.8189333081245422
11,0.8677078485488892,0.9426097869873047,0.3136793076992035,0.6858974099159241,0.7712031602859497,0.9509575963020325
12,0.880569577217102,0.9487074017524719,0.299048513174057,0.7307692170143127,0.8422091007232666,0.8455365300178528
13,0.8897565603256226,0.9559460282325745,0.2798413634300232,0.7051281929016113,0.7691484689712524,0.9795782566070557
14,0.8915939331054688,0.9564535021781921,0.27380862832069397,0.7243589758872986,0.8012821674346924,0.8629146218299866
15,0.8980247974395752,0.9614835977554321,0.25915268063545227,0.7115384340286255,0.7992275357246399,1.000972032546997
16,0.9141019582748413,0.9690661430358887,0.23072706162929535,0.7371794581413269,0.8140203952789307,1.090733528137207
17,0.908589780330658,0.971057116985321,0.22572800517082214,0.7371794581413269,0.7995561957359314,1.0935415029525757
