epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5707762837409973,0.5859259366989136,1.343061089515686,0.5483871102333069,0.7416666150093079,0.6809147596359253
1,0.621004581451416,0.6820448637008667,0.7270066738128662,0.5806451439857483,0.637499988079071,0.6684885621070862
2,0.6872146129608154,0.7363380193710327,0.63288813829422,0.5483871102333069,0.6875,0.6432308554649353
3,0.7351598143577576,0.8034846186637878,0.5744396448135376,0.4838709533214569,0.625,0.6956155300140381
4,0.7351598143577576,0.8086802959442139,0.555114209651947,0.5161290168762207,0.5708333253860474,1.0020232200622559
5,0.7465753555297852,0.8285446763038635,0.5083714723587036,0.5806451439857483,0.6625000834465027,0.8550124764442444
6,0.8036529421806335,0.8905999064445496,0.4181292951107025,0.4193548262119293,0.61041659116745,1.540664553642273
7,0.801369845867157,0.8874804973602295,0.4241413474082947,0.6129032373428345,0.6541666388511658,1.0522743463516235
8,0.8310502171516418,0.9098279476165771,0.3909599184989929,0.5161290168762207,0.5875000357627869,1.0962097644805908
9,0.8173515796661377,0.9056442379951477,0.39078131318092346,0.6129032373428345,0.574999988079071,1.2088543176651
10,0.8607305884361267,0.939415693283081,0.32215365767478943,0.4838709533214569,0.5229166150093079,1.845210313796997
