epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6708074808120728,0.6893331408500671,1.8449639081954956,0.5,0.7200000286102295,0.6910188794136047
1,0.6335403919219971,0.6774466037750244,1.3866983652114868,0.6000000238418579,0.7799999713897705,0.6057723760604858
2,0.6770186424255371,0.7672120928764343,0.9684063196182251,0.699999988079071,0.9600000381469727,0.5330039262771606
3,0.695652186870575,0.7964650392532349,0.825729250907898,0.6000000238418579,0.5600000023841858,0.6774877309799194
4,0.739130437374115,0.8126736879348755,0.7074567675590515,0.5,0.6000000238418579,1.1819002628326416
5,0.7701863646507263,0.8403828740119934,0.8173706531524658,0.699999988079071,0.6800000071525574,0.6700439453125
6,0.8136646151542664,0.8985026478767395,0.4431125819683075,0.800000011920929,0.9200000166893005,0.3898746967315674
7,0.850931704044342,0.9188020825386047,0.3807961940765381,0.699999988079071,0.8800000548362732,0.4654279351234436
8,0.8385093212127686,0.8971905708312988,0.5343050956726074,0.800000011920929,0.9200000166893005,0.3670952320098877
9,0.7204968929290771,0.8494133949279785,0.6770011186599731,0.699999988079071,0.800000011920929,0.52618008852005
10,0.8012422323226929,0.9322320818901062,0.33972761034965515,0.800000011920929,0.800000011920929,0.5160180926322937
11,0.8447204828262329,0.9480549097061157,0.3148307502269745,0.699999988079071,0.8800000548362732,0.7182513475418091
