epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.606249988079071,0.6365057229995728,2.14847993850708,0.5,0.5277777910232544,0.8228294849395752
1,0.0,0.0,0.0,NA,NA,NA
2,0.6499999761581421,0.7505078911781311,1.1169359683990479,0.5833333134651184,0.8333333134651184,0.6616287231445312
3,0.0,0.0,0.0,NA,NA,NA
4,0.625,0.6883888840675354,0.9230145215988159,0.6666666865348816,0.8333333134651184,0.6360188722610474
5,0.0,0.0,0.0,NA,NA,NA
6,0.7250000238418579,0.8057509064674377,0.6940334439277649,0.8333333134651184,0.7777777314186096,0.5755940675735474
7,0.0,0.0,0.0,NA,NA,NA
8,0.71875,0.8062978982925415,0.6145638823509216,0.75,0.7777777314186096,0.5544303059577942
9,0.0,0.0,0.0,NA,NA,NA
10,0.8374999761581421,0.8997499942779541,0.3966636657714844,0.5833333134651184,0.7083333134651184,0.5685005784034729
11,0.0,0.0,0.0,NA,NA,NA
12,0.75,0.8541178107261658,0.5113884210586548,0.75,0.7777777314186096,0.5584924817085266
13,0.0,0.0,0.0,NA,NA,NA
14,0.8500000238418579,0.9254569411277771,0.3433126211166382,0.6666666865348816,0.7777777314186096,0.5307393670082092
15,0.0,0.0,0.0,NA,NA,NA
16,0.84375,0.9243631362915039,0.3581327497959137,0.5833333134651184,0.7777777314186096,0.6051126718521118
