epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5882353186607361,0.6366782188415527,2.776887893676758,0.27272728085517883,0.3333333134651184,0.8860170841217041
1,0.5882353186607361,0.5847750902175903,3.000608444213867,0.7272727489471436,0.75,0.6441640853881836
2,0.8235294222831726,0.899653971195221,0.7093629837036133,0.5454545617103577,0.6666666865348816,0.9144529104232788
3,0.7352941036224365,0.8460208177566528,1.0098997354507446,0.5454545617103577,0.7166666984558105,0.6862459182739258
4,0.7941176295280457,0.8442907333374023,0.9063288569450378,0.5454545617103577,0.7333333492279053,0.6323696374893188
5,0.9117646813392639,0.9013840556144714,0.47515106201171875,0.7272727489471436,0.800000011920929,0.5843746066093445
6,0.8823529481887817,0.9256055355072021,0.5210621356964111,0.8181818127632141,0.8666666746139526,0.5064306259155273
7,0.8823529481887817,0.9342560768127441,0.4062812626361847,0.8181818127632141,0.9666666984558105,0.5187917947769165
8,0.8823529481887817,0.9567474126815796,0.4420323073863983,0.8181818127632141,0.9333333969116211,0.4377880096435547
9,0.970588207244873,0.9688580632209778,0.2933293879032135,0.8181818127632141,0.9333333373069763,0.4421899616718292
10,0.8823529481887817,0.9411763548851013,0.4047808349132538,0.7272727489471436,0.9333333373069763,0.39801865816116333
11,1.0,0.9999999403953552,0.03105132095515728,0.8181818127632141,0.9333333373069763,0.39704659581184387
12,0.970588207244873,0.9965397715568542,0.1504533588886261,0.7272727489471436,0.9333333373069763,0.3632418215274811
