epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6335403919219971,0.6804911494255066,1.855428695678711,0.6363636255264282,0.6333333849906921,0.6100271344184875
1,0.0,0.0,0.0,NA,NA,NA
2,0.7080745100975037,0.7737102508544922,1.1342170238494873,0.4545454680919647,0.6166666746139526,0.6989689469337463
3,0.0,0.0,0.0,NA,NA,NA
4,0.7701863646507263,0.8384305834770203,0.7265424728393555,0.5454545617103577,0.7166666984558105,0.8626894354820251
5,0.0,0.0,0.0,NA,NA,NA
6,0.8012422323226929,0.8592833876609802,0.718658447265625,0.7272727489471436,0.6666666269302368,0.6602063775062561
7,0.0,0.0,0.0,NA,NA,NA
8,0.7453415989875793,0.8612912893295288,0.5562469959259033,0.6363636255264282,0.8333333134651184,0.666082501411438
9,0.0,0.0,0.0,NA,NA,NA
10,0.7701863646507263,0.8643807172775269,0.5799330472946167,0.6363636255264282,0.6833333373069763,0.6542308330535889
11,0.0,0.0,0.0,NA,NA,NA
12,0.8260869383811951,0.909406840801239,0.41093823313713074,0.6363636255264282,0.6666666865348816,0.7190606594085693
13,0.0,0.0,0.0,NA,NA,NA
14,0.8322981595993042,0.9321902394294739,0.33025023341178894,0.5454545617103577,0.7333333492279053,0.6999700665473938
15,0.0,0.0,0.0,NA,NA,NA
16,0.8447204828262329,0.9213778972625732,0.4185013771057129,0.6363636255264282,0.6333333253860474,0.9566658139228821
17,0.0,0.0,0.0,NA,NA,NA
18,0.8012422323226929,0.8950416445732117,0.4315129220485687,0.6363636255264282,0.8666666746139526,0.5837033987045288
19,0.0,0.0,0.0,NA,NA,NA
