epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5591397881507874,0.5243507027626038,1.915015459060669,0.53125,0.5235294103622437,0.8740125298500061
1,0.0,0.0,0.0,NA,NA,NA
2,0.6129032373428345,0.6268553137779236,1.3670800924301147,0.53125,0.44509801268577576,0.7906510829925537
3,0.0,0.0,0.0,NA,NA,NA
4,0.7096773982048035,0.8330242037773132,0.7321782112121582,0.53125,0.7254902124404907,0.7184766530990601
5,0.0,0.0,0.0,NA,NA,NA
6,0.8279569745063782,0.9107142686843872,0.41125571727752686,0.53125,0.4470587968826294,0.7636104822158813
7,0.0,0.0,0.0,NA,NA,NA
8,0.7956989407539368,0.8144712448120117,0.8587358593940735,0.5625,0.47647058963775635,0.7232269048690796
9,0.0,0.0,0.0,NA,NA,NA
10,0.9139785170555115,0.9758812785148621,0.2455713152885437,0.625,0.5529412031173706,0.7780529856681824
11,0.0,0.0,0.0,NA,NA,NA
12,0.9139785170555115,0.9802875518798828,0.1860876977443695,0.625,0.5627450942993164,0.7785159945487976
13,0.0,0.0,0.0,NA,NA,NA
14,0.8172042965888977,0.85899817943573,0.9235696196556091,0.59375,0.47058820724487305,1.1899645328521729
15,0.0,0.0,0.0,NA,NA,NA
16,0.8817204236984253,0.9679962396621704,0.28239956498146057,0.625,0.6941176652908325,0.6919020414352417
17,0.0,0.0,0.0,NA,NA,NA
18,0.8924731016159058,0.9686920642852783,0.31957197189331055,0.71875,0.7823529839515686,0.5762967467308044
19,0.0,0.0,0.0,NA,NA,NA
