epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5780590772628784,0.6047631502151489,1.397768259048462,0.5128205418586731,0.6553254127502441,0.7098496556282043
1,0.6962025165557861,0.7494480609893799,0.6733981966972351,0.5705128312110901,0.6107823848724365,0.6803561449050903
2,0.7299578189849854,0.7974981665611267,0.5884500741958618,0.5641025900840759,0.680308997631073,0.7393356561660767
3,0.7616033554077148,0.8627939224243164,0.47930774092674255,0.6602563858032227,0.752301037311554,0.6190685629844666
4,0.8185654282569885,0.8993054628372192,0.4077237844467163,0.5705128312110901,0.6527777910232544,1.050114393234253
5,0.8291139006614685,0.9108440279960632,0.3848668038845062,0.5320512652397156,0.5599112510681152,1.126554250717163
6,0.8164557218551636,0.8893428444862366,0.440181702375412,0.6025640964508057,0.6888560652732849,0.9317055940628052
7,0.8649789094924927,0.9404914975166321,0.31296271085739136,0.6282051205635071,0.7129355072975159,1.1504319906234741
8,0.8565400838851929,0.9273504614830017,0.35433608293533325,0.5641025900840759,0.6885272860527039,1.5506210327148438
9,0.8797468543052673,0.9445156455039978,0.30463889241218567,0.6089743375778198,0.6973208785057068,1.359291434288025
10,0.9092826843261719,0.9702278971672058,0.24623927474021912,0.6089743375778198,0.6920611262321472,2.402972459793091
11,0.8839662671089172,0.9509703516960144,0.2914910614490509,0.5705128312110901,0.6600099205970764,1.4070197343826294
12,0.902953565120697,0.9657317399978638,0.23980697989463806,0.6153846383094788,0.6978961229324341,1.2708568572998047
