epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5945945978164673,0.49561405181884766,2.1237616539001465,0.5,0.375,1.5789810419082642
1,0.0,0.0,0.0,NA,NA,NA
2,0.5405405163764954,0.6695906519889832,1.1792638301849365,0.5833333134651184,0.6944444179534912,0.6080111265182495
3,0.0,0.0,0.0,NA,NA,NA
4,0.7297297120094299,0.7149122357368469,1.9390819072723389,0.6666666865348816,0.7777777314186096,0.7125515937805176
5,0.0,0.0,0.0,NA,NA,NA
6,0.7837837934494019,0.8669589757919312,0.8225135207176208,0.5833333134651184,0.75,0.7479303479194641
7,0.0,0.0,0.0,NA,NA,NA
8,0.8648648858070374,0.9502924680709839,0.28324565291404724,0.6666666865348816,0.7361111044883728,1.0487583875656128
9,0.0,0.0,0.0,NA,NA,NA
10,0.8918918967247009,0.9502924680709839,0.35772308707237244,0.75,0.7777777314186096,0.5873637199401855
11,0.0,0.0,0.0,NA,NA,NA
12,0.8108108043670654,0.8698830008506775,0.8423242568969727,0.75,0.7777777314186096,0.6576316356658936
13,0.0,0.0,0.0,NA,NA,NA
14,0.7567567825317383,0.8888888955116272,0.8549076914787292,0.6666666865348816,0.7916666269302368,0.7565630078315735
15,0.0,0.0,0.0,NA,NA,NA
16,0.8918918967247009,0.9429824352264404,0.36495256423950195,0.6666666865348816,0.7777777314186096,0.5051921010017395
17,0.0,0.0,0.0,NA,NA,NA
18,0.8648648858070374,0.9561403393745422,0.5007484555244446,0.75,0.8333333134651184,0.6467165350914001
19,0.0,0.0,0.0,NA,NA,NA
