epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.65625,0.6776087284088135,1.555838942527771,0.5161290168762207,0.37291663885116577,0.9656566381454468
1,0.0,0.0,0.0,NA,NA,NA
2,0.6666666865348816,0.7219564914703369,1.0649006366729736,0.6774193644523621,0.7416666746139526,0.6640358567237854
3,0.0,0.0,0.0,NA,NA,NA
4,0.65625,0.7241305112838745,1.1762490272521973,0.5483871102333069,0.38333332538604736,0.7757987380027771
5,0.0,0.0,0.0,NA,NA,NA
6,0.8125,0.9006521701812744,0.476700097322464,0.5161290168762207,0.6937499642372131,0.6531195044517517
7,0.0,0.0,0.0,NA,NA,NA
8,0.7916666865348816,0.8665217757225037,0.5780279040336609,0.4838709533214569,0.4479166567325592,0.8263013362884521
9,0.0,0.0,0.0,NA,NA,NA
10,0.84375,0.886956512928009,0.5217409729957581,0.5483871102333069,0.6125000715255737,0.6714548468589783
11,0.0,0.0,0.0,NA,NA,NA
12,0.8125,0.9019565582275391,0.5532734394073486,0.6129032373428345,0.7729166746139526,0.6390081644058228
13,0.0,0.0,0.0,NA,NA,NA
14,0.8958333134651184,0.9352172017097473,0.3683081567287445,0.6451612710952759,0.8104166388511658,0.5939996838569641
15,0.0,0.0,0.0,NA,NA,NA
16,0.8541666865348816,0.9082608222961426,0.7612600922584534,0.5483871102333069,0.543749988079071,0.7517437934875488
17,0.0,0.0,0.0,NA,NA,NA
18,0.8541666865348816,0.9419564604759216,0.3436886966228485,0.5161290168762207,0.47708332538604736,0.8962714076042175
19,0.0,0.0,0.0,NA,NA,NA
