epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5760869383811951,0.626483142375946,2.3270511627197266,0.35483869910240173,0.5208333134651184,0.7495417594909668
1,0.6521739363670349,0.6960132718086243,1.0987842082977295,0.5161290168762207,0.41458332538604736,0.7577429413795471
2,0.77173912525177,0.8725676536560059,0.4889368712902069,0.4193548262119293,0.38124996423721313,0.7414203882217407
3,0.8695651888847351,0.9430469274520874,0.3210773468017578,0.4838709533214569,0.48124998807907104,0.7213902473449707
4,0.8586956262588501,0.9636924862861633,0.2465057373046875,0.5161290168762207,0.41875001788139343,0.7654510140419006
5,0.95652174949646,0.9919316172599792,0.1259208619594574,0.4193548262119293,0.45624998211860657,0.7560462951660156
6,0.8913043737411499,0.9475557804107666,0.3278268575668335,0.35483869910240173,0.33541667461395264,0.8701465129852295
7,0.9021739363670349,0.9696251153945923,0.22477081418037415,0.5483871102333069,0.5583332777023315,0.8100956678390503
8,0.9021739363670349,0.9698624014854431,0.2695501446723938,0.4838709533214569,0.5083332657814026,0.9656623005867004
9,0.8586956262588501,0.9451828002929688,0.37244826555252075,0.3870967626571655,0.4312499761581421,0.9474289417266846
10,0.8695651888847351,0.935215950012207,0.4203813076019287,0.4516128897666931,0.4479166269302368,1.000953197479248
11,0.989130437374115,0.9940674304962158,0.083863265812397,0.5161290168762207,0.5333333611488342,1.1009442806243896
12,0.8695651888847351,0.9406739473342896,0.4198856055736542,0.4838709533214569,0.4208333194255829,1.2067632675170898
