epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6583850979804993,0.7283110618591309,1.8214133977890015,0.5,0.800000011920929,1.153149962425232
1,0.7763975262641907,0.8296542763710022,0.9617446064949036,0.6000000238418579,0.6800000071525574,0.8656072616577148
2,0.850931704044342,0.9041370749473572,0.6161463260650635,0.5,0.6800000071525574,1.1157073974609375
3,0.850931704044342,0.9280642867088318,0.49015599489212036,0.800000011920929,0.8200000524520874,0.4717274606227875
4,0.8944099545478821,0.9472830891609192,0.3642769455909729,0.6000000238418579,0.7599999904632568,0.5751179456710815
5,0.8385093212127686,0.9247452616691589,0.4587165415287018,0.8999999761581421,0.9600000381469727,0.3716011941432953
6,0.9254658222198486,0.9391787052154541,0.4180738627910614,0.5,0.5600000023841858,1.5627267360687256
7,0.9130434989929199,0.9551558494567871,0.4025677442550659,0.699999988079071,0.8400000333786011,0.6657050848007202
8,0.9440993666648865,0.9770761728286743,0.20405766367912292,0.800000011920929,0.8400000333786011,0.7439770698547363
9,0.9130434989929199,0.9638005495071411,0.2660377323627472,0.699999988079071,0.9200000166893005,0.6785342693328857
10,0.9130434989929199,0.9792374968528748,0.21890820562839508,0.699999988079071,0.9200000166893005,0.8761335611343384
