epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6223234534263611,0.6599933505058289,0.8371301889419556,0.7225806713104248,0.8508158326148987,0.5433217883110046
1,0.0,0.0,0.0,NA,NA,NA
2,0.6993166208267212,0.7466342449188232,0.6260263323783875,0.7161290049552917,0.7993672490119934,0.5589264035224915
3,0.0,0.0,0.0,NA,NA,NA
4,0.7006833553314209,0.7722334861755371,0.5890513062477112,0.7548387050628662,0.8347485661506653,0.51068115234375
5,0.0,0.0,0.0,NA,NA,NA
6,0.721184492111206,0.7911468148231506,0.5664151310920715,0.7161290049552917,0.8202630877494812,0.6207031011581421
7,0.0,0.0,0.0,NA,NA,NA
8,0.7457858920097351,0.8111062049865723,0.5507119297981262,0.7290322780609131,0.8657176494598389,0.4628790020942688
9,0.0,0.0,0.0,NA,NA,NA
10,0.7416856288909912,0.8307340145111084,0.5192127823829651,0.7096773982048035,0.8175990581512451,0.5454478859901428
11,0.0,0.0,0.0,NA,NA,NA
12,0.7630979418754578,0.8427289724349976,0.5074905753135681,0.6838709712028503,0.83216792345047,0.5186021327972412
13,0.0,0.0,0.0,NA,NA,NA
14,0.7826879024505615,0.8659011721611023,0.4691457450389862,0.7677419185638428,0.8557276129722595,0.5026495456695557
15,0.0,0.0,0.0,NA,NA,NA
16,0.8132118582725525,0.8886632919311523,0.4310048818588257,0.7806451320648193,0.8452381491661072,0.5796149373054504
17,0.0,0.0,0.0,NA,NA,NA
18,0.826423704624176,0.9018413424491882,0.4095144271850586,0.774193525314331,0.852980375289917,0.6032968759536743
