epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5277777910232544,0.5370370745658875,2.739122152328491,0.5,0.5555555820465088,2.0569841861724854
1,0.5833333134651184,0.6265432238578796,3.388082504272461,0.5833333134651184,0.75,0.7403143048286438
2,0.8055555820465088,0.8611111044883728,0.6927756071090698,0.5833333134651184,0.8611111044883728,0.6324298977851868
3,0.7777777910232544,0.8395061492919922,1.270100474357605,0.6666666865348816,0.7777777314186096,0.5237086415290833
4,0.6944444179534912,0.7746913433074951,1.6212459802627563,0.6666666865348816,0.8888888359069824,0.4804171025753021
5,0.8333333134651184,0.9197531342506409,0.7003518342971802,0.6666666865348816,0.8333333134651184,0.5726433396339417
6,0.9722222089767456,1.0,0.06088612973690033,0.75,0.8749999403953552,0.5432936549186707
7,0.9166666865348816,0.9645061492919922,0.46447816491127014,0.6666666865348816,0.9027777314186096,0.5701504349708557
8,0.9722222089767456,0.964506208896637,0.29012590646743774,0.6666666865348816,0.9166666269302368,0.6679908633232117
9,0.8611111044883728,0.964506208896637,0.3461011052131653,0.6666666865348816,0.861111044883728,0.5604317784309387
10,0.9722222089767456,1.0,0.10900510847568512,0.5833333134651184,0.805555522441864,0.569049060344696
11,0.9722222089767456,0.9969136118888855,0.0497717559337616,0.5833333134651184,0.8333332538604736,0.5442087054252625
12,0.8333333134651184,0.9166666269302368,0.6750556230545044,0.5833333134651184,0.8333332538604736,0.5854442715644836
13,0.9166666865348816,1.0,0.17966435849666595,0.6666666865348816,0.8333333134651184,0.7117908596992493
