epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5502282977104187,0.5441363453865051,1.5725308656692505,0.53125,0.5549019575119019,0.6933318972587585
1,0.6164383292198181,0.6567320823669434,0.7950901389122009,0.6875,0.615686297416687,0.6667805314064026
2,0.6689497828483582,0.7161617875099182,0.646067202091217,0.6875,0.7862744927406311,0.6241591572761536
3,0.6689497828483582,0.7595047950744629,0.5941123366355896,0.65625,0.7666666507720947,0.5943526029586792
4,0.72374427318573,0.7887759208679199,0.6009580492973328,0.71875,0.8411765098571777,0.48453351855278015
5,0.7465753555297852,0.8281625509262085,0.5109895467758179,0.75,0.8274509906768799,0.5078503489494324
6,0.7739726305007935,0.8775914907455444,0.4378906190395355,0.75,0.7529411911964417,0.6157663464546204
7,0.8036529421806335,0.9001607894897461,0.4034265875816345,0.78125,0.8156862258911133,0.6238192915916443
8,0.8378995656967163,0.9089922904968262,0.38298577070236206,0.6875,0.7509803771972656,0.7254344820976257
9,0.8173515796661377,0.9024887084960938,0.40385955572128296,0.71875,0.8803921937942505,0.4543454945087433
10,0.8561643958091736,0.9349541664123535,0.3363020420074463,0.65625,0.7764706611633301,0.6616707444190979
11,0.8424657583236694,0.9211746454238892,0.36273980140686035,0.6875,0.8098039031028748,0.6375553011894226
12,0.8767123222351074,0.9515523314476013,0.2950478196144104,0.71875,0.7960784435272217,0.8011863827705383
13,0.8561643958091736,0.916790246963501,0.3922448754310608,0.78125,0.8490196466445923,0.7339171767234802
14,0.8767123222351074,0.9423868060112,0.30878058075904846,0.71875,0.7333332896232605,1.0314586162567139
